Gene.ID	Gene.Symbol	Protein	Gene.description	EarlyOnset_Alzheimer.s.vs..EarlyOnset_Non_demented.foldChange	EarlyOnset_Alzheimer.s.vs..EarlyOnset_Non_demented.pValue	LateOnset_Alzheimer.s.vs..LateOnset_Non_demented.foldChange	LateOnset_Alzheimer.s.vs..LateOnset_Non_demented.pValue
ENSG00000067829	IDH3G	sp|P51553|IDH3G_HUMAN	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma	0.0202070874117144	0.941900224097863	0.106542995107711	0.477656354605009
ENSG00000067836	ROGDI	sp|Q9GZN7|ROGDI_HUMAN	rogdi atypical leucine zipper	-0.00483602556294233	0.978524883692844	-0.231810191831758	0.0392849613769342
ENSG00000067900	ROCK1	sp|Q13464|ROCK1_HUMAN	Rho associated coiled-coil containing protein kinase 1	0.342193254120668	0.191132273762691	0.123856409787318	0.441167646190882
ENSG00000067992	PDK3	sp|Q15120|PDK3_HUMAN	pyruvate dehydrogenase kinase 3	-0.0955945592519238	0.373567772097317	-0.422864653353483	0.00182942036287168
ENSG00000068120	COASY	sp|Q13057|COASY_HUMAN	Coenzyme A synthase	-0.20020123942502	0.736367412540447	0.059701386642575	0.883725535370134
ENSG00000068383	INPP5A	sp|Q14642|I5P1_HUMAN	inositol polyphosphate-5-phosphatase A	0.0422612657190129	0.692867838554	-0.158509939629039	0.0488585869303643
ENSG00000068400	GRIPAP1	sp|Q4V328|GRAP1_HUMAN	GRIP1 associated protein 1	-0.0164482450980188	0.910327163213358	-0.0211000536970462	0.793447017192531
ENSG00000068615	REEP1	sp|Q9H902|REEP1_HUMAN	receptor accessory protein 1	0.425368165717922	0.0961502389567523	0.00470845449748948	0.979454257792698
ENSG00000068796	KIF2A	sp|O00139|KIF2A_HUMAN	kinesin family member 2A	-0.0890906694997184	0.573799445204652	0.350389470649179	0.0150108179818437
ENSG00000068912	ERLEC1	sp|Q96DZ1|ERLEC_HUMAN	endoplasmic reticulum lectin 1	0.262729185688466	0.109500349485744	-0.377126579115336	0.00801447225756775
ENSG00000068976	PYGM	sp|P11217|PYGM_HUMAN	glycogen phosphorylase, muscle associated	-0.0440976150174279	0.441030486913453	0.126931432486067	0.014827779609004
ENSG00000069329	VPS35	sp|Q96QK1|VPS35_HUMAN	VPS35 retromer complex component	-0.133010211353088	0.582399930524495	0.661521515843819	0.00745973401847764
ENSG00000069424	KCNAB2	sp|Q13303|KCAB2_HUMAN	potassium voltage-gated channel subfamily A regulatory beta subunit 2	-0.00116128328010727	0.99598426977855	0.386987558625975	0.0198634195393594
ENSG00000069535	MAOB	sp|P27338|AOFB_HUMAN	monoamine oxidase B	0.0175070627908506	0.715310506207	0.174216253120562	0.00231510980726632
ENSG00000069849	ATP1B3	sp|P54709|AT1B3_HUMAN	ATPase Na+/K+ transporting subunit beta 3	0.00446653585720705	0.933977771774227	0.0399929130742363	0.165696969186989
ENSG00000069966	GNB5	sp|O14775|GNB5_HUMAN	G protein subunit beta 5	0.0618672091588035	0.908643615335581	-0.226693428386108	0.45594869725041
ENSG00000070010	UFD1	sp|Q92890|UFD1_HUMAN	ubiquitin recognition factor in ER associated degradation 1	0.12702062710297	0.218978362429953	-0.0177659103941418	0.789319242775144
ENSG00000070061	ELP1	sp|O95163|ELP1_HUMAN	elongator acetyltransferase complex subunit 1	0.158628825998365	0.181491294944639	0.0148661985671109	0.78295642715623
ENSG00000070081	NUCB2	sp|P80303|NUCB2_HUMAN	nucleobindin 2	-0.27096359885611	0.551459502406099	0.221143581561353	0.454998605254385
ENSG00000070087	PFN2	sp|P35080|PROF2_HUMAN	profilin 2	-0.0299472985496223	0.901181993067217	-0.148756299385769	0.270389856485504
ENSG00000070182	SPTB	sp|P11277|SPTB1_HUMAN	spectrin beta, erythrocytic	-0.179820999804313	0.353544097641241	0.00277910400252061	0.983507519529643
ENSG00000070214	SLC44A1	sp|Q8WWI5|CTL1_HUMAN	solute carrier family 44 member 1	-0.258941820124467	0.563911070297815	0.0722926787442855	0.809990733993677
ENSG00000070367	EXOC5	sp|O00471|EXOC5_HUMAN	exocyst complex component 5	0.152176258466658	0.579426839572775	-0.270732148197226	0.161837726462662
ENSG00000070610	GBA2	sp|Q9HCG7|GBA2_HUMAN	glucosylceramidase beta 2	-0.2041932415385	0.373567772097317	-0.437441944014296	0.0230843227450347
ENSG00000070669	ASNS	sp|P08243|ASNS_HUMAN	asparagine synthetase (glutamine-hydrolyzing)	-0.177855959080567	0.728274917517411	-0.251589795183832	0.451354484307988
ENSG00000070718	AP3M2	sp|P53677|AP3M2_HUMAN	adaptor related protein complex 3 subunit mu 2	0.132778637256637	0.490124988352453	-0.230973737980886	0.0947946894030485
ENSG00000070756	PABPC1	sp|P11940|PABP1_HUMAN	poly(A) binding protein cytoplasmic 1	-0.0306201044741196	0.809650324109953	0.189558275474586	0.0414124410784323
ENSG00000070808	CAMK2A	sp|Q9UQM7|KCC2A_HUMAN	calcium/calmodulin dependent protein kinase II alpha	-0.00271809148806787	0.983267107586229	-0.511491704786304	0.00102040043400971
ENSG00000070831	CDC42	sp|P60953|CDC42_HUMAN	cell division cycle 42	-0.372765453250366	0.291166556313391	-0.0969192802679496	0.680175746703595
ENSG00000070882	OSBPL3	sp|Q9H4L5|OSBL3_HUMAN	oxysterol binding protein like 3	-0.404030168508743	0.531247619848214	-0.0584888623924373	0.894995106295192
ENSG00000070961	ATP2B1	sp|P20020|AT2B1_HUMAN	ATPase plasma membrane Ca2+ transporting 1	0.0183270163033218	0.822420597008783	-0.397195888441705	0.000695981379384021
ENSG00000071051	NCK2	sp|O43639|NCK2_HUMAN	NCK adaptor protein 2	0.0086188352774007	0.962042747695954	-0.00225411896547475	0.982877613100877
ENSG00000071242	RPS6KA2	sp|Q15349|KS6A2_HUMAN	ribosomal protein S6 kinase A2	0.0861774014655197	0.755933460964553	-0.0295464876201192	0.875259964331447
ENSG00000071553	ATP6AP1	sp|Q15904|VAS1_HUMAN	ATPase H+ transporting accessory protein 1	-0.198437018346562	0.106875451653623	-0.272313416224137	0.00873366176294476
ENSG00000072042	RDH11	sp|Q8TC12|RDH11_HUMAN	retinol dehydrogenase 11	0.110386122198181	0.57627708746511	-0.435909511850698	0.015067776315297
ENSG00000072110	ACTN1	sp|P12814|ACTN1_HUMAN	actinin alpha 1	-0.0181620697678136	0.941695936754721	-0.196479851923539	0.147848909333869
ENSG00000072133	RPS6KA6	sp|Q9UK32|KS6A6_HUMAN	ribosomal protein S6 kinase A6	0.00488343283919809	0.981276719660312	0.517074285798491	0.00467586244237303
ENSG00000072134	EPN2	sp|O95208|EPN2_HUMAN	epsin 2	-0.0391927924305975	0.858366246211603	0.282234324601466	0.0561614012965819
ENSG00000072210	ALDH3A2	sp|P51648|AL3A2_HUMAN	aldehyde dehydrogenase 3 family member A2	0.139620356892799	0.603145972424857	-0.0615526181329378	0.737215626984761
ENSG00000072501	SMC1A	sp|Q14683|SMC1A_HUMAN	structural maintenance of chromosomes 1A	-0.352389641895596	0.121789314126612	0.0923355380003492	0.485953018673476
ENSG00000072506	HSD17B10	sp|Q99714|HCD2_HUMAN	hydroxysteroid 17-beta dehydrogenase 10	0.0167548417698432	0.700761519772186	-0.313372597359442	0.00024353063288881
ENSG00000072657	TRHDE	sp|Q9UKU6|TRHDE_HUMAN	thyrotropin releasing hormone degrading enzyme	-0.140688373500957	0.696663332762279	-0.147317378930516	0.526066333080051
ENSG00000072778	ACADVL	sp|P49748|ACADV_HUMAN	acyl-CoA dehydrogenase very long chain	0.0950337143027392	0.702523072468974	-0.18935750999205	0.252345440351167
ENSG00000072832	CRMP1	sp|Q14194|DPYL1_HUMAN	collapsin response mediator protein 1	-0.000790323884409347	0.99598426977855	-0.194243989210929	0.0453421463255678
ENSG00000072952	IRAG1	sp|Q9Y6F6|MRVI1_HUMAN	inositol 1,4,5-triphosphate receptor associated 1	0.517353322400515	0.366031783445091	-0.00403981944790178	0.992580087390342
ENSG00000072958	AP1M1	sp|Q9BXS5|AP1M1_HUMAN	adaptor related protein complex 1 subunit mu 1	-0.465533595315814	0.468854717675532	-0.0944300961959808	0.827797825132435
ENSG00000073008	PVR	sp|P15151|PVR_HUMAN	PVR cell adhesion molecule	-0.1347107782298	0.680441196370181	-0.224435079441508	0.292182293441488
ENSG00000073578	SDHA	sp|P31040|SDHA_HUMAN	succinate dehydrogenase complex flavoprotein subunit A	0.102391046824605	0.503317092150812	-0.0298321677240268	0.77206279950877
ENSG00000073670	ADAM11	sp|O75078|ADA11_HUMAN	ADAM metallopeptidase domain 11	-0.224702656311059	0.773882483547133	-0.141742243902868	0.778577626094597
ENSG00000073921	PICALM	sp|Q13492|PICAL_HUMAN	phosphatidylinositol binding clathrin assembly protein	0.00696250407747098	0.928198200790915	-0.132836825319025	0.0155765266573697
ENSG00000074054	CLASP1	sp|Q7Z460|CLAP1_HUMAN	cytoplasmic linker associated protein 1	-0.172559974067774	0.266301915449412	0.173700469282467	0.104588859953829
ENSG00000074317	SNCB	sp|Q16143|SYUB_HUMAN	synuclein beta	-0.262295163594715	0.244576036260679	0.168666146029816	0.247065411147694
ENSG00000074319	TSG101	sp|Q99816|TS101_HUMAN	tumor susceptibility 101	0.111089822485641	0.779941646262822	-0.125575058432847	0.622021339515753
ENSG00000074416	MGLL	sp|Q99685|MGLL_HUMAN	monoglyceride lipase	0.0603066962050297	0.782648302440272	-0.109276111633072	0.436633291546841
ENSG00000074582	BCS1L	sp|Q9Y276|BCS1_HUMAN	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone	0.0401855233352938	0.824847873657841	0.114039040765554	0.299222086044511
ENSG00000074590	NUAK1	sp|O60285|NUAK1_HUMAN	NUAK family kinase 1	-0.00150788751296224	0.988570565672862	0.0327888946334412	0.525032457673297
ENSG00000074706	IPCEF1	sp|G9CGD6|CNIPF_HUMAN;sp|Q8WWN9|ICEF1_HUMAN	interaction protein for cytohesin exchange factors 1	0.0477500238793046	0.876898738182014	-0.322015713323782	0.144612063578753
ENSG00000074800	ENO1	sp|P06733|ENOA_HUMAN	enolase 1	0.0232197125873744	0.845133441460915	0.606400577976385	0.000565729067566872
ENSG00000074842	MYDGF	sp|Q969H8|MYDGF_HUMAN	myeloid derived growth factor	-0.279660755307338	0.332648446932607	-0.202645875536684	0.285267340764626
ENSG00000075142	SRI	sp|P30626|SORCN_HUMAN	sorcin	-0.0079451526519847	0.966704659048289	0.549015100414323	0.00202156628665192
ENSG00000075239	ACAT1	sp|P24752|THIL_HUMAN	acetyl-CoA acetyltransferase 1	0.0169061186959993	0.953831116850455	0.234700001436025	0.125163472839436
ENSG00000075340	ADD2	sp|P35612|ADDB_HUMAN	adducin 2	-0.157717245490988	0.339724369763761	0.0772178198254233	0.46811716075591
ENSG00000075391	RASAL2	sp|Q9UJF2|NGAP_HUMAN	RAS protein activator like 2	0.219558099187266	0.248799256519794	-0.0940637034644229	0.354088447665562
ENSG00000075413	MARK3	sp|P27448|MARK3_HUMAN	microtubule affinity regulating kinase 3	0.0934991368978283	0.313712300584329	-0.257575325134027	0.00605541442241468
ENSG00000075415	SLC25A3	sp|Q00325|MPCP_HUMAN	solute carrier family 25 member 3	-0.313597512492976	0.248878732431143	-0.473222347830192	0.0278984560042509
ENSG00000075618	FSCN1	sp|Q16658|FSCN1_HUMAN	fascin actin-bundling protein 1	0.0501912528406668	0.741750233679297	0.195182148784748	0.0764082243604228
ENSG00000075651	PLD1	sp|Q13393|PLD1_HUMAN	phospholipase D1	-0.327637332771143	0.0765628827054187	0.0710818940924867	0.268556891766507
ENSG00000075711	DLG1	sp|Q12959|DLG1_HUMAN	discs large MAGUK scaffold protein 1	-0.0647100804198928	0.753662110678156	-0.0550465747951628	0.687085790974176
ENSG00000075785	RAB7A	sp|P51149|RAB7A_HUMAN	RAB7A, member RAS oncogene family	0.0643190380997846	0.281840566762528	0.0577729851498082	0.152896535924941
ENSG00000075945	KIFAP3	sp|Q92845|KIFA3_HUMAN	kinesin associated protein 3	0.0117407755753665	0.915416563677399	-0.293315866226522	0.00393888684720136
ENSG00000076043	REXO2	sp|Q9Y3B8|ORN_HUMAN	RNA exonuclease 2	-0.0123819039934408	0.942229816468991	0.270034452657562	0.0209155776531527
ENSG00000076201	PTPN23	sp|Q9H3S7|PTN23_HUMAN	protein tyrosine phosphatase non-receptor type 23	-0.184782602758138	0.354458682187005	0.0961372161955532	0.45594869725041
ENSG00000076356	PLXNA2	sp|O75051|PLXA2_HUMAN	plexin A2	0.288048777883207	0.0226699036974855	-0.485524501722232	0.000388632480847829
ENSG00000076513	ANKRD13A	sp|Q8IZ07|AN13A_HUMAN	ankyrin repeat domain 13A	-0.353272872813487	0.109230945757417	0.162130828106172	0.218450666048625
ENSG00000076554	TPD52	sp|P55327|TPD52_HUMAN	tumor protein D52	-0.0715737694772945	0.783566816017668	0.204806341118803	0.23407181431619
ENSG00000076685	NT5C2	sp|P49902|5NTC_HUMAN	5'-nucleotidase, cytosolic II	0.0408676081066357	0.642998296065398	0.118822393464209	0.112064058498207
ENSG00000076706	MCAM	sp|P43121|MUC18_HUMAN	melanoma cell adhesion molecule	-0.207933373687069	0.642998296065398	0.483822643376129	0.167086430453924
ENSG00000076826	CAMSAP3	sp|Q9P1Y5|CAMP3_HUMAN	calmodulin regulated spectrin associated protein family member 3	-0.0220173237255873	0.900008317375949	-0.242398750247323	0.0353839260627837
ENSG00000076864	RAP1GAP	sp|P47736|RPGP1_HUMAN	RAP1 GTPase activating protein	-0.0542134770560026	0.780614027694434	0.319309289400827	0.035413091933487
ENSG00000077063	CTTNBP2	sp|Q8WZ74|CTTB2_HUMAN	cortactin binding protein 2	-0.0919963133527043	0.677819644698072	-0.457033167385655	0.0171268389468836
ENSG00000077097	TOP2B	sp|Q02880|TOP2B_HUMAN	DNA topoisomerase II beta	-0.209468877147306	0.517152105235033	0.235996975815226	0.277046037405832
ENSG00000077522	ACTN2	sp|P35609|ACTN2_HUMAN	actinin alpha 2	-0.0318244261685503	0.360228512096221	-0.743338019111855	1.57386487749756e-05
ENSG00000077549	CAPZB	sp|P47756|CAPZB_HUMAN	capping actin protein of muscle Z-line subunit beta	0.122202483920953	0.376966777370529	-0.227853296310694	0.0368242846317609
ENSG00000078018	MAP2	sp|P11137|MTAP2_HUMAN	microtubule associated protein 2	-0.0313400419229145	0.6927596475729	-0.175281058859101	0.0133866582520133
ENSG00000078053	AMPH	sp|P49418|AMPH_HUMAN	amphiphysin	0.214944041617225	0.180639507454201	-0.554625929088583	0.00217228604473287
ENSG00000078070	MCCC1	sp|Q96RQ3|MCCA_HUMAN	methylcrotonyl-CoA carboxylase subunit 1	-0.0279046685372061	0.858387334290752	0.179043426417894	0.0805050429154542
ENSG00000078114	NEBL	sp|O76041|NEBL_HUMAN	nebulette	-0.398814772741027	0.240309178675731	-0.257558393254321	0.240846622651128
ENSG00000078140	UBE2K	sp|P61086|UBE2K_HUMAN	ubiquitin conjugating enzyme E2 K	-0.413955177954695	0.0504821710798757	0.129647011743747	0.224406533549311
ENSG00000078142	PIK3C3	sp|Q8NEB9|PK3C3_HUMAN	phosphatidylinositol 3-kinase catalytic subunit type 3	-0.236199357381653	0.0915250158346013	-0.157582893042756	0.0720816569626518
ENSG00000078237	TIGAR	sp|Q9NQ88|TIGAR_HUMAN	TP53 induced glycolysis regulatory phosphatase	-0.0572378673017132	0.732562283958677	0.192535099304233	0.102621382269692
ENSG00000078295	ADCY2	sp|Q08462|ADCY2_HUMAN	adenylate cyclase 2	0.182709189702083	0.2828894526687	-0.356774232303898	0.0156526240906965
ENSG00000078668	VDAC3	sp|Q9Y277|VDAC3_HUMAN	voltage dependent anion channel 3	-0.364517252429602	0.199373752841748	-0.252543538395628	0.175091478527829
ENSG00000078902	TOLLIP	sp|Q9H0E2|TOLIP_HUMAN	toll interacting protein	-0.231087175369763	0.273814905292429	0.12450614055467	0.353286590612513
ENSG00000079215	SLC1A3	sp|P43003|EAA1_HUMAN	solute carrier family 1 member 3	-0.165127252717852	0.642998296065398	0.173644717155265	0.458327332156715
ENSG00000079246	XRCC5	sp|P13010|XRCC5_HUMAN	X-ray repair cross complementing 5	0.0709335443610541	0.3222505860149	0.232050509651728	0.0033932415782637
ENSG00000079308	TNS1	sp|Q9HBL0|TENS1_HUMAN	tensin 1	-0.0247949370146614	0.935818046226239	-0.195631613171903	0.211048436187984
ENSG00000079332	SAR1A	sp|Q9NR31|SAR1A_HUMAN	secretion associated Ras related GTPase 1A	-0.180284908182604	0.545086158499865	0.031588236967119	0.880421766552622
ENSG00000079435	LIPE	sp|Q05469|LIPS_HUMAN	lipase E, hormone sensitive type	0.0371928928312902	0.771345589563973	0.0776681742017758	0.345392397331704
ENSG00000079691	CARMIL1	sp|Q5VZK9|CARL1_HUMAN	capping protein regulator and myosin 1 linker 1	0.082078953920823	0.285828081102302	-0.140613842189111	0.0246759872191263
ENSG00000079739	PGM1	sp|P36871|PGM1_HUMAN	phosphoglucomutase 1	-0.00427165964669263	0.966704659048289	0.40452432645997	0.00093042901502252
ENSG00000079785	DDX1	sp|Q92499|DDX1_HUMAN	DEAD-box helicase 1	-0.15441166682528	0.563911070297815	0.542710650195093	0.020114083634685
ENSG00000079805	DNM2	sp|P50570|DYN2_HUMAN	dynamin 2	-0.0764152543788891	0.414940310406879	0.372838419192711	0.00185221265942956
ENSG00000079819	EPB41L2	sp|O43491|E41L2_HUMAN	erythrocyte membrane protein band 4.1 like 2	-0.021453318133581	0.883577738765114	0.450669214378777	0.0023958557308338
ENSG00000079841	RIMS1	sp|Q86UR5|RIMS1_HUMAN	regulating synaptic membrane exocytosis 1	-0.736901362912356	0.368721031387094	-0.632055819404748	0.240846622651128
ENSG00000079931	MOXD1	sp|Q6UVY6|MOXD1_HUMAN	monooxygenase DBH like 1	0.0932721710219463	0.279518604135132	-0.262277853503122	0.00410229889307135
ENSG00000079950	STX7	sp|O15400|STX7_HUMAN	syntaxin 7	-0.00620964498527597	0.994881461296502	0.47537978179821	0.326263863161565
ENSG00000080371	RAB21	sp|Q9UL25|RAB21_HUMAN	RAB21, member RAS oncogene family	0.0511078863370535	0.577438148958203	0.0235573222686831	0.695873606922028
ENSG00000080493	SLC4A4	sp|Q9Y6R1|S4A4_HUMAN	solute carrier family 4 member 4	-0.0920009115327123	0.622645452130848	0.252931672879498	0.0698022296108954
ENSG00000080819	CPOX	sp|P36551|HEM6_HUMAN	coproporphyrinogen oxidase	-0.0982212085598313	0.729312935426453	-0.135164281145588	0.469952471986805
ENSG00000080824	HSP90AA1	sp|P07900|HS90A_HUMAN	heat shock protein 90 alpha family class A member 1	-0.0824027075248329	0.45458482321397	0.00973643378457949	0.899363605839825
ENSG00000080845	DLGAP4	sp|Q9Y2H0|DLGP4_HUMAN	DLG associated protein 4	-0.219258360830051	0.441030486913453	-0.133417228788548	0.476529165178085
ENSG00000080854	IGSF9B	sp|Q9UPX0|TUTLB_HUMAN	immunoglobulin superfamily member 9B	0.0333542437900505	0.504373392891179	-0.489681612514694	0.000104458001326158
ENSG00000081307	UBA5	sp|Q9GZZ9|UBA5_HUMAN	ubiquitin like modifier activating enzyme 5	0.0524453848065865	0.736367412540447	-0.274069889088482	0.0291801881052034
ENSG00000081760	AACS	sp|Q86V21|AACS_HUMAN	acetoacetyl-CoA synthetase	-0.1500367197958	0.394743340830729	0.0107239424453418	0.917610951044862
ENSG00000081803	CADPS2	sp|Q86UW7|CAPS2_HUMAN	calcium dependent secretion activator 2	-0.022230757127133	0.941313323611856	-0.323253948414996	0.0661180926337904
ENSG00000082153	BZW1	sp|Q7L1Q6|BZW1_HUMAN	basic leucine zipper and W2 domains 1	0.206665629627248	0.315714657081412	0.296535678175872	0.0541094194564304
ENSG00000082212	ME2	sp|P23368|MAOM_HUMAN	malic enzyme 2	-0.0992690103937098	0.589102651945648	0.220814672117586	0.100466159838838
ENSG00000082397	EPB41L3	sp|Q9Y2J2|E41L3_HUMAN	erythrocyte membrane protein band 4.1 like 3	0.03328735052069	0.701362913475383	-0.0611975442418213	0.283325294955554
ENSG00000082458	DLG3	sp|Q92796|DLG3_HUMAN	discs large MAGUK scaffold protein 3	-0.0565708879551395	0.755744669866102	-0.0794851157919941	0.493132484581641
ENSG00000082898	XPO1	sp|O14980|XPO1_HUMAN	exportin 1	-0.000868025802020613	0.994881461296502	0.242660089943494	0.00362711940966585
ENSG00000083067	TRPM3	sp|Q9HCF6|TRPM3_HUMAN	transient receptor potential cation channel subfamily M member 3	0.00900031594009221	0.943929553166954	0.141385416325204	0.065764179910071
ENSG00000083720	OXCT1	sp|P55809|SCOT1_HUMAN	3-oxoacid CoA-transferase 1	0.0125783192649181	0.927454687592477	-0.366729422260467	0.0033452355894309
ENSG00000083799	CYLD	sp|Q9NQC7|CYLD_HUMAN	CYLD lysine 63 deubiquitinase	-0.406565808131541	0.422342397161578	-0.272608552314216	0.418244360199648
ENSG00000084070	SMAP2	sp|Q8WU79|SMAP2_HUMAN	small ArfGAP2	-0.432558981651982	0.0627719845018082	-0.154541588602771	0.258365451980933
ENSG00000084073	ZMPSTE24	sp|O75844|FACE1_HUMAN	zinc metallopeptidase STE24	-0.113199014702415	0.705044694051328	-0.0737675793196241	0.710405823968408
ENSG00000084207	GSTP1	sp|P09211|GSTP1_HUMAN	glutathione S-transferase pi 1	-0.135462425000355	0.590722327949467	0.270653572062154	0.134182909249723
ENSG00000084234	APLP2	sp|Q06481|APLP2_HUMAN	amyloid beta precursor like protein 2	-0.306359465775185	0.571255072721058	0.273907566252659	0.442358874826802
ENSG00000084444	FAM234B	sp|A2RU67|F234B_HUMAN	family with sequence similarity 234 member B	-0.0283977950580029	0.908643615335581	-0.48943246758977	0.0108810980675063
ENSG00000084674	APOB	sp|P04114|APOB_HUMAN	apolipoprotein B	-0.0800556638513559	0.88124770436129	0.203212968278274	0.510232967412363
ENSG00000084710	EFR3B	sp|Q9Y2G0|EFR3B_HUMAN	EFR3 homolog B	0.000151042805583701	0.999915035666876	-0.414316523022952	0.00539181731028205
ENSG00000084733	RAB10	sp|P61026|RAB10_HUMAN	RAB10, member RAS oncogene family	-0.16206492877879	0.449074716457254	-0.301435125782111	0.0616910789274809
ENSG00000084754	HADHA	sp|P40939|ECHA_HUMAN	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha	0.0307474731115936	0.80024326652423	-0.0142045023181746	0.858248809285966
ENSG00000084764	MAPRE3	sp|Q9UPY8|MARE3_HUMAN	microtubule associated protein RP/EB family member 3	0.159882110040119	0.500696729234353	0.180701240141587	0.264414348786904
