Gene.ID	Gene.Symbol	X1.AD_A	X2.AD_A	X3.AD_A	X4.AD_A	X1.AD_B	X2.AD_B	X3.AD_B	X4.AD_B	X1.AD_C	X2.AD_C	X3.AD_C	X4.AD_C
ENSG00000078070	MCCC1	157430	9019	194830	279300	108620	4807.3	128390	198520	65266	3250.8	77411	116400
ENSG00000078114	NEBL	26755	737.73	31581	31708	5772.2	238.69	6380.6	7186.8	9297.9	376.96	10061	11570
ENSG00000078140	UBE2K	40494	1450.7	37812	57350	8355.3	327.58	8568.5	12194	10401	460.08	10911	14883
ENSG00000078142	PIK3C3	21567	937.08	23505	27142	14018	600.92	13148	15527	7667.2	309.35	7716.4	9280.5
ENSG00000078237	TIGAR	22635	1147.2	24541	36646	12393	646.45	12848	19413	7756.4	262.09	7950.5	11614
ENSG00000078295	ADCY2	83086	4359.5	104570	114440	21788	1392.8	29325	30345	14940	771.83	20590	19234
ENSG00000078668	VDAC3	109610	4319.5	122380	137060	82099	3135.6	89754	94716	74416	3566.6	86493	96082
ENSG00000078902	TOLLIP	94192	4181	192430	244670	47836	2320.8	85978	103540	14524	521.31	30649	38219
ENSG00000079215	SLC1A3	1498600	82496	1490500	2164600	491980	22532	485200	690520	326890	15910	318600	461020
ENSG00000079246	XRCC5	485500	25144	584230	860790	315310	16515	361160	567350	245040	12846	285630	424330
ENSG00000079308	TNS1	69815	4281.7	96080	115400	41140	1685.6	55683	67301	27527	1400.3	39975	45870
ENSG00000079332	SAR1A	106240	5034.2	127900	167730	50229	1838.1	60541	76682	29126	1402.6	36983	46133
ENSG00000079435	LIPE	249950	12888	259040	381400	44540	2259.3	49655	60084	110940	5632.4	108670	162940
ENSG00000079691	CARMIL1	89174	4938.6	115860	132990	44587	2215.9	51719	62262	27269	1443.2	34774	42755
ENSG00000079739	PGM1	674970	36995	848440	1332400	502560	24237	592370	981630	251250	11853	315630	527080
ENSG00000079785	DDX1	98529	5333	106590	196500	33284	1131.9	32261	61090	27593	1335.4	32326	65149
ENSG00000079805	DNM2	586070	27669	574280	939210	250620	12920	245100	416440	154290	7257.7	157640	262120
ENSG00000079819	EPB41L2	408780	24020	567100	910080	221680	10494	293090	501590	179830	9884.4	223760	416340
ENSG00000079841	RIMS1	11840	272.71	16066	14636	3194	132.16	4505	3519.5	NA	NA	NA	NA
ENSG00000079931	MOXD1	272410	13905	311360	351240	117620	6472.7	136430	151650	65147	3381.7	78318	82794
ENSG00000079950	STX7	13663	1504.3	32781	53218	NA	345.29	7229.5	6540.2	15138	927.36	20843	26523
ENSG00000080371	RAB21	108270	5813.7	135270	175780	42349	2002.4	49433	70487	NA	NA	NA	NA
ENSG00000080493	SLC4A4	65958	2958.3	66522	97917	41808	2260.2	38602	62200	34898	1459.8	30367	49309
ENSG00000080819	CPOX	17879	957.43	23813	29999	6568.9	263.89	8370.5	9416.7	NA	NA	NA	NA
ENSG00000080824	HSP90AA1	1249200	59950	1226800	2037500	760590	36870	781310	1238200	498770	25736	501010	846130
ENSG00000080845	DLGAP4	47659	1776.5	44152	64378	24619	956.51	23379	30391	17231	794.68	19550	17984
ENSG00000080854	IGSF9B	169790	9626.8	194390	177070	65340	3154.5	71465	66494	26519	1367.4	30628	28265
ENSG00000081307	UBA5	54361	2865.9	69810	77716	37353	1995.2	52062	56147	29124	1425	38067	42071
ENSG00000081760	AACS	125420	6893.6	134470	164910	49339	2016.9	54532	63444	NA	NA	NA	NA
ENSG00000081803	CADPS2	31502	1485.7	41639	38207	78886	3688.3	89111	88813	50445	2869.8	50773	61098
ENSG00000082153	BZW1	68689	4849.2	83029	130190	33928	1739	39673	63795	26828	1399.4	29842	48738
ENSG00000082212	ME2	172190	7886	188520	228400	46751	2373.4	47892	60035	9915.3	470.46	8601.3	16222
ENSG00000082397	EPB41L3	1583800	85939	1811400	2284800	1213800	60702	1256600	1681600	553430	28188	603660	830020
ENSG00000082458	DLG3	106890	5371.5	101080	132370	103700	5336.9	117110	127210	35677	1672.6	33427	45123
ENSG00000082898	XPO1	209020	11501	233440	360680	157160	8002.7	176530	282030	52596	2941	60873	92229
ENSG00000083067	TRPM3	92943	4910.7	92850	136110	102800	5269.5	108240	138000	24832	1191.9	22782	36182
ENSG00000083720	OXCT1	972310	53479	1162000	1307300	654070	34935	783550	874690	537870	28440	628350	728590
ENSG00000083799	CYLD	141820	7266.9	164930	184570	20264	879.52	22241	25480	6756.3	166.07	8716.6	9137.1
ENSG00000084070	SMAP2	73247	3487.4	72490	90387	47934	2058	53285	60595	22138	311.05	25257	27813
ENSG00000084073	ZMPSTE24	126650	7371.7	141740	177820	96716	4367.3	111620	144010	31071	1121.1	33707	40199
ENSG00000084207	GSTP1	1044300	43648	1027100	1711100	462140	20123	442140	761870	395800	20343	374570	652850
ENSG00000084234	APLP2	8728.7	489.53	9553	15140	8090.1	370.43	9374.4	15009	3647.2	92.246	4341.1	6882.5
ENSG00000084444	FAM234B	79794	4603.5	95577	94671	35773	1657.2	45553	38507	11529	499.4	14264	14013
ENSG00000084674	APOB	52181	2167.6	47040	68271	88354	3850.4	84696	147440	100710	4564.9	99686	151510
ENSG00000084710	EFR3B	94259	4995.1	113190	112920	87624	3999.5	113900	112490	28503	1438	36273	34749
ENSG00000084733	RAB10	394070	20656	495080	548200	182760	9116.8	222690	248050	132370	5469.7	156910	180330
ENSG00000084754	HADHA	831970	44796	998160	1319600	748070	39317	902160	1264100	343860	16881	413920	559460
ENSG00000084764	MAPRE3	NA	5105.2	94738	105910	48015	6306.3	128300	170930	42546	4824.1	100610	123570
ENSG00000085117	CD82	29347	1084.1	27963	39861	15054	533.8	15081	23342	12010	634.09	11312	17059
ENSG00000085377	PREP	266130	12222	273910	311870	176460	7296.4	187150	203060	99752	4195.3	110840	120250
ENSG00000085662	AKR1B1	285250	13785	310850	437550	206250	10177	223350	351590	123740	5913.2	134990	214270
ENSG00000085719	CPNE3	40942	1922.7	51334	71011	12513	333.63	16195	21645	11944	618.06	15096	21381
ENSG00000085832	EPS15	52881	4979	101900	178910	31723	1852.2	39780	75837	17773	887.49	18021	33608
ENSG00000086289	EPDR1	452780	26895	678430	661580	203370	12387	322860	286490	132080	6486.2	214310	185940
ENSG00000086758	HUWE1	310390	15767	339380	411310	113840	5370.7	122580	152120	83629	3679.3	96345	108960
ENSG00000086827	ZW10	59838	3384.9	63342	92239	22369	1609.5	26226	35949	14601	854.71	15655	21598
ENSG00000087053	MTMR2	323920	16044	337220	422930	100240	4394.5	107280	144960	95644	4225.7	102520	130190
ENSG00000087086	FTL	127080	6754.9	176480	239910	38186	1910.2	47762	69847	20750	1056.9	32470	47451
ENSG00000087191	PSMC5	260830	13333	298370	374670	103550	5251.1	113780	157670	85179	4096.9	90230	114530
ENSG00000087258	GNAO1	2592700	149360	3796400	4584900	2020800	112010	2833400	3429400	1425100	82563	2046600	2475700
ENSG00000087274	ADD1	1045200	51785	1299100	1515000	410190	21597	469490	681200	227280	11919	290800	317830
ENSG00000087299	L2HGDH	119970	5230.2	148010	158480	56679	2485.4	65124	71960	48008	2509.9	60532	59727
ENSG00000087302	RTRAF	252060	11969	232810	443290	167870	7047.3	158400	299370	108050	5461	107850	200840
ENSG00000087365	SF3B2	198350	10470	190020	305530	49214	2315.1	43700	80275	80570	4226.8	76863	124010
ENSG00000087460	GNAS	495090	25630	685020	928490	266860	15162	387010	494060	228510	12343	316110	423510
ENSG00000087470	DNM1L	598650	29655	600960	703140	320180	16080	340170	338050	262610	13699	268990	346870
ENSG00000087842	PIR	169050	8678.9	226660	312070	45487	1982.3	57916	87272	17973	819.68	20788	37907
ENSG00000088247	KHSRP	744480	36333	938280	1039100	448860	21933	564780	640080	275870	13063	332270	401210
ENSG00000088367	EPB41L1	673490	35326	707530	920370	369120	18292	413200	521410	208630	10309	235970	305810
ENSG00000088387	DOCK9	219070	12240	295870	305950	63174	3175	69696	84361	18707	1342.5	35070	38475
ENSG00000088682	COQ9	51548	2544.6	53137	55937	12124	796.03	13726	13488	9189.7	513.27	9081.6	10130
ENSG00000088832	FKBP1A	98916	5619.8	230880	377070	97990	4546.4	146470	218010	32863	1731.6	71517	99443
ENSG00000088833	NSFL1C	120720	7887	153500	187800	76047	3970	82579	105120	42044	2290.4	49390	57927
ENSG00000088992	TESC	162800	9544	184900	224330	49575	2030.7	51272	63201	28262	1818.1	33216	36645
ENSG00000089006	SNX5	60607	4634.9	102130	120770	47993	2992.1	73217	82956	29298	1310.9	34236	46788
ENSG00000089009	RPL6	703790	33798	638770	704500	327250	15889	302530	313010	228910	10845	207510	210650
ENSG00000089154	GCN1	153960	7549.4	181570	214740	74597	4354.9	85293	106930	9793.3	178.96	10421	12783
ENSG00000089157	RPLP0	250120	12307	301200	422740	160070	8778.9	190430	297750	108110	4737.1	131320	209380
ENSG00000089169	RPH3A	256670	13339	239860	183680	94847	4788.2	90207	68924	120860	5973.3	111440	85282
ENSG00000089248	ERP29	734690	37098	821470	1036300	190130	9054.2	218610	268140	154070	6757.1	165410	229810
ENSG00000089250	NOS1	47333	2368.4	48907	58996	25409	1136.1	27087	31964	25721	1006.2	28837	32337
ENSG00000089280	FUS	18488	837.74	19663	27723	22261	965.22	22640	31714	16148	637.47	15557	22206
ENSG00000089289	IGBP1	84051	3971	89945	98300	91220	3649.9	96405	108050	107190	5711.9	109740	129420
ENSG00000089597	GANAB	311570	14663	320240	457950	151570	7265.5	147640	215730	199520	9538.3	201210	292670
ENSG00000090013	BLVRB	119000	6134.7	126970	166530	82511	4070.9	89917	114230	42661	2131.9	50469	64369
ENSG00000090054	SPTLC1	6230.7	200.1	5434.9	8709.2	3608.2	121.64	3977.7	4855.5	NA	NA	NA	NA
ENSG00000090273	NUDC	110090	5603.3	144200	211510	65379	3729.1	89423	129390	67167	3583.9	84049	129610
ENSG00000090339	ICAM1	72360	3123.1	91854	208390	34542	1435.3	44555	102020	17351	661.21	20713	51825
ENSG00000090615	GOLGA3	136660	5950.9	126070	208950	61681	2953.6	60281	79857	48858	2150.3	44744	61687
ENSG00000090621	PABPC4	440720	23686	470360	580710	155900	7408.4	152080	184900	150540	7000.1	147380	181030
ENSG00000090861	AARS1	393730	19312	452170	554300	278350	13245	303010	398680	178190	7138.5	195250	241060
ENSG00000090863	GLG1	42126	2142.7	50486	79398	61084	2985	70604	96788	25820	1262	30151	43317
ENSG00000090975	PITPNM2	116840	6570.3	135500	171050	22810	737.27	23834	26659	18802	1018.8	21058	23934
ENSG00000091129	NRCAM	334760	16252	406880	383250	293690	13793	359680	326190	223380	10104	279000	267750
ENSG00000091140	DLD	317680	15623	409010	462650	245250	11403	269410	289630	127760	6336.8	141260	163200
ENSG00000091157	WDR7	404030	18656	443190	462300	138320	6012.9	146010	158780	73523	3117.5	78714	80858
ENSG00000091164	TXNL1	236020	11832	261750	320630	53543	2217.8	49607	84951	30960	1561.8	25789	44298
ENSG00000091409	ITGA6	73169	3335.9	81803	122710	21924	1167.5	22395	29856	16378	718.84	14625	25243
ENSG00000091428	RAPGEF4	65489	2931.9	75841	67208	20392	1419.9	24068	24229	18231	942.38	21336	18737
ENSG00000091483	FH	226120	11140	177230	410690	186780	9934.2	139450	328300	118310	5334	95856	215520
ENSG00000091513	TF	790040	38670	764720	1269900	630030	28902	618840	1034900	496810	25686	482870	807610
ENSG00000091527	CDV3	142240	7364.2	175170	249680	91485	4495.2	111120	159580	34038	1817.7	39903	59704
ENSG00000091622	PITPNM3	133000	8053.2	175370	163560	55860	3417.4	71621	69378	34434	1531.1	44049	38083
ENSG00000092094	OSGEP	116310	6276.6	136490	157650	43346	1928	49842	55224	28075	1211.9	30931	38526
ENSG00000092621	PHGDH	902850	40838	1080200	1686400	502700	18657	572360	985670	401290	16528	468830	781650
ENSG00000092820	EZR	127460	6292.7	129670	277280	108610	5193.5	104490	230290	48793	2974.4	48101	109000
ENSG00000092964	DPYSL2	3257400	166390	3646200	5884000	2265100	113250	2483000	3983300	1460800	72398	1552400	2644200
ENSG00000093144	ECHDC1	272980	15113	281920	461460	105360	5202.6	112600	173530	61330	2924.6	66333	105940
ENSG00000093167	LRRFIP2	47364	2079.6	59936	67250	33857	1793.2	38600	51525	10973	580.58	12509	16942
ENSG00000094631	HDAC6	32968	1809	45204	52145	4855	176.39	7298	8501.1	16906	836.66	21598	24426
ENSG00000095139	ARCN1	59939	2772	66417	96262	34206	1233.7	36779	53214	18936	1176.6	22398	32150
ENSG00000095261	PSMD5	142440	6198.3	144540	213870	63511	3248.3	63666	99590	39964	1842.8	37888	58799
ENSG00000095321	CRAT	288240	13691	372370	487840	195550	9693.9	254190	328080	190290	10143	245430	324210
ENSG00000095637	SORBS1	179080	8968.4	230740	272910	122050	5518.7	162430	182400	103580	4929.9	131310	152710
ENSG00000095906	NUBP2	31023	1575.7	42028	34379	17509	894.43	24911	21523	10763	535.74	16280	13116
ENSG00000096384	HSP90AB1	5479100	273030	5260700	8424100	2891200	145740	2823900	4570600	1794700	90121	1705800	2725900
ENSG00000096746	HNRNPH3	83956	3598.4	101330	143260	56646	2567	70590	103460	51660	2337.2	62183	91512
ENSG00000097021	ACOT7	1029800	48522	1230700	1299000	568660	28207	679050	727570	465620	22720	563420	604470
ENSG00000097033	SH3GLB1	114760	6480.3	125470	172800	69082	4189.5	73884	111820	30772	1142.3	31674	47547
ENSG00000099204	ABLIM1	75396	3825.4	102160	115610	40025	3282	67245	88373	33861	1756	45927	69761
ENSG00000099246	RAB18	528330	28099	634370	820930	332760	19181	434820	501070	129950	6393.5	167230	184570
ENSG00000099282	TSPAN15	104150	5133.7	95195	221710	39160	1724.8	34912	84419	26968	1322.1	24920	59948
ENSG00000099308	MAST3	34958	2112.9	44522	42671	20016	721.15	22822	23705	8827.1	468.9	11983	11336
ENSG00000099365	STX1B	1200500	64952	1171300	1824600	646240	33153	658810	1038700	195140	9211	190870	297200
ENSG00000099622	CIRBP	89541	4821.4	110010	122940	68493	3863.5	78391	92266	20751	1150.8	26198	29112
ENSG00000099624	ATP5F1D	244140	10890	225120	276840	194190	8103.7	198820	224510	173980	8222.7	176370	204110
ENSG00000099625	CBARP	16177	585.64	19087	16341	NA	NA	NA	NA	5130.4	213.95	7531.4	5742
ENSG00000099783	HNRNPM	932100	46481	1244900	1461800	501150	24215	654430	801130	226010	12006	304920	353980
ENSG00000099800	TIMM13	186410	9848.4	180900	392030	101860	5436.7	103480	215500	80509	4246.2	80180	159380
ENSG00000099810	MTAP	164700	8527.6	193100	265030	38256	1680.2	42657	55856	13370	511.81	15184	19177
ENSG00000099814	CEP170B	270550	13441	293530	319000	204220	9357.1	234670	240520	142290	6717.8	151280	167340
ENSG00000099822	HCN2	54216	2355.7	49394	72487	23902	1218.6	23398	31390	17521	800.79	16780	22872
ENSG00000099864	PALM	493090	24662	536260	683020	213830	10035	213820	297740	96879	4659.4	99390	139130
ENSG00000099942	CRKL	570220	30264	557460	874620	203330	10757	198290	313110	118100	5012.4	118370	184430
ENSG00000099968	BCL2L13	12013	575.32	11849	21908	5843.9	189.07	6003.4	11348	NA	NA	NA	NA
ENSG00000100028	SNRPD3	298950	16056	391910	507410	160310	8322.6	212030	267920	65521	3217.7	89275	108300
ENSG00000100030	MAPK1	516120	27758	599080	803750	395650	20646	477830	689270	359200	17138	405570	632020
ENSG00000100031	GGT1	44870	2746.4	44175	64375	47544	1959.2	65371	61110	15267	1118.6	15312	22746
ENSG00000100075	SLC25A1	284830	15912	341420	467870	123420	7305.7	147330	205150	58867	2591.4	68840	95963
ENSG00000100083	GGA1	17276	910.57	19732	24077	9104.9	342.01	11064	13554	6565.3	384.96	7958.5	9210.3
ENSG00000100097	LGALS1	899110	51004	750890	1569400	503240	23938	349340	915180	334840	17631	238800	616470
ENSG00000100116	GCAT	38716	2090.5	35123	29033	30315	1280.7	22763	18918	NA	NA	NA	NA
ENSG00000100129	EIF3L	114200	6670.1	152710	181560	38070	2058.2	50616	60781	90381	4860.3	110360	151390
ENSG00000100167	SEPTIN3	903990	46550	1026500	1155500	357090	19648	428930	497210	378280	20379	470940	528610
ENSG00000100201	DDX17	296180	13669	326320	473570	187980	7997.5	198420	313500	123710	5574.7	132920	223360
ENSG00000100220	RTCB	257240	14002	380020	624440	132420	5385.4	163110	274560	164650	8897.8	239290	384550
ENSG00000100226	GTPBP1	18967	1047.6	35276	38547	5878.5	312.26	7197.5	9670.4	3932.3	175.95	5046.9	6165.4
ENSG00000100241	SBF1	199590	10839	269450	285130	249620	11292	319730	347190	115200	6048.2	145290	166150
ENSG00000100243	CYB5R3	328760	19300	469740	664630	191140	12486	270830	405540	97802	5889.3	146580	208580
ENSG00000100266	PACSIN2	392610	20862	425830	551810	334960	17332	367880	490220	255020	13755	271670	366690
ENSG00000100280	AP1B1	186080	10217	198270	220330	90474	4404.7	97512	111090	59374	2232.3	60651	71490
ENSG00000100284	TOM1	51866	3540.4	127200	137750	24664	1592.1	62662	65350	19182	1302	47785	49742
ENSG00000100285	NEFH	217830	13273	241120	353920	126980	6199.3	160970	233160	94294	4819.8	114940	167530
ENSG00000100304	TTLL12	191770	8470.5	210130	249400	29761	1188.9	25750	39103	17743	739.01	16624	34542
ENSG00000100324	TAB1	47240	2286.8	55220	62002	30649	1420.6	39839	43837	NA	NA	NA	NA
ENSG00000100345	MYH9	582180	30342	487700	977260	452050	22506	357720	754810	253790	12119	194940	415950
ENSG00000100347	SAMM50	478040	27396	673890	690250	239200	13430	335880	347770	157570	9968.4	225190	235560
ENSG00000100353	EIF3D	86406	4260.2	83997	132570	43354	1826	42340	68352	8536.4	NA	9568.7	13996
ENSG00000100364	KIAA0930	71499	3659.1	85050	105320	15449	751.22	16839	23233	8920.5	250.87	9664.4	14641
ENSG00000100380	ST13	98023	6821.2	109270	254730	176720	11287	174770	365370	114180	7107.6	103570	204800
ENSG00000100401	RANGAP1	52926	2393	55064	69697	NA	NA	NA	NA	30153	1699.1	31852	39729
ENSG00000100412	ACO2	454060	22815	592870	549900	318860	16948	437520	388770	282830	15181	405580	335020
ENSG00000100427	MLC1	12163	802.59	13762	26663	16286	583.16	20289	24756	23427	1219.2	25450	39006
ENSG00000100442	FKBP3	217460	10143	157470	289230	146850	6418.3	104470	192120	79960	4211.9	62356	108930
ENSG00000100445	SDR39U1	292800	14362	326160	349910	162340	8075.4	180870	198000	101510	4970.6	118670	129930
ENSG00000100462	PRMT5	102080	5795.1	141330	210490	48666	2392	90826	127240	24295	939.26	41607	61669
ENSG00000100519	PSMC6	313680	15851	378590	411780	78491	4438.4	99403	110640	66127	3440.2	78109	90278
ENSG00000100554	ATP6V1D	287010	14243	335260	414130	177120	9543.8	207170	279520	88237	4369.6	103250	140500
ENSG00000100567	PSMA3	184370	9369	255520	293530	144770	7389.6	192980	225500	93842	4988.9	122910	151740
ENSG00000100577	GSTZ1	NA	NA	NA	NA	12592	739.88	11898	19637	74460	4090.3	72660	120080
ENSG00000100591	AHSA1	621010	31554	639620	1025200	287500	15163	293080	472500	221350	11314	221540	364330
ENSG00000100592	DAAM1	102990	4879.1	120660	135310	52511	2102.3	50732	67781	58035	2838.3	62699	72913
ENSG00000100614	PPM1A	657660	39172	821180	963410	141100	8901.2	163300	222890	175740	12368	222440	290700
ENSG00000100664	EIF5	158740	7671	168340	224460	170540	7373.4	189850	241030	115140	5124	132720	170300
ENSG00000100714	MTHFD1	349400	21574	357440	582630	124890	7086.6	127030	184590	170060	8720.5	183220	246830
ENSG00000100764	PSMC1	107610	5700.2	120120	136820	45555	1917.7	51053	60587	31768	1403	34049	36918
ENSG00000100804	PSMB5	41243	4857.1	115570	125020	29129	1503.1	46405	56677	13646	1466.5	37180	42628
ENSG00000100813	ACIN1	NA	NA	NA	NA	48612	2731.4	52295	54397	36020	2194.2	38543	39037
ENSG00000100883	SRP54	34681	1554.7	44188	46197	8361.5	436.72	10332	10753	6340.7	380.4	8569.7	8179.4
ENSG00000100902	PSMA6	226980	11222	293820	379030	71614	3101.3	90079	117910	61342	2467.5	85725	100360
ENSG00000100983	GSS	327870	15941	383190	386880	274250	12592	324730	329740	209230	10547	255030	261720
ENSG00000100994	PYGB	1256500	67288	1679000	2283800	743250	37716	1036900	1338900	536750	27388	749750	1048400
ENSG00000101132	PFDN4	69055	2930.1	58358	96022	42248	1626.6	34742	60062	22155	1155.3	18955	32264
ENSG00000101150	TPD52L2	212100	11461	182810	355980	84895	3907.8	70454	158060	70055	3845.3	54781	119200
ENSG00000101199	ARFGAP1	343740	15378	255520	387330	185850	8693.9	146410	212770	67509	3645.1	61324	85633
ENSG00000101298	SNPH	103640	5994.6	124440	141030	44935	2084.6	55741	69188	18953	950.27	23306	25859
ENSG00000101335	MYL9	131990	6061.8	172420	147090	53551	2829.8	64679	60581	NA	NA	NA	NA
ENSG00000101347	SAMHD1	NA	NA	15186	17635	11953	613.2	28113	38054	7814.9	389.84	13159	17704
ENSG00000101365	IDH3B	131950	5995.4	159620	201150	178800	9375.3	225330	278020	67095	3377.1	79325	94330
ENSG00000101367	MAPRE1	92814	4828.5	95061	139980	27470	1233.5	29499	39392	17264	818.92	19029	26809
ENSG00000101400	SNTA1	138680	8009	176550	285040	61261	3014.9	75555	123400	24481	1549.9	34578	58250
ENSG00000101439	CST3	785820	45267	837030	1066000	334760	17846	361470	449040	272510	14184	284260	368500
ENSG00000101444	AHCY	1334000	68420	1564500	2145300	857930	45117	982760	1421600	581550	27523	651110	978870
ENSG00000101474	APMAP	325610	16294	367360	472580	169970	8718.4	188650	249450	92146	4192.1	99392	134370
ENSG00000101557	USP14	678600	33715	659520	810200	283850	13526	281060	328890	227390	11475	226510	272680
ENSG00000101558	VAPA	103670	5563.4	100220	208410	57008	2727.1	50867	113540	48853	2922.2	46479	100270
ENSG00000101596	SMCHD1	3915.5	106.48	4510.5	6028.7	NA	NA	NA	NA	1598.3	63.608	1410.4	2101.7
ENSG00000101940	WDR13	321790	17903	336700	461920	75234	4212.7	79175	106790	48230	2363.3	51467	67829
ENSG00000102003	SYP	767330	38462	862920	1029100	598740	30429	690850	780550	348920	18457	382230	443220
ENSG00000102024	PLS3	264970	12351	262980	409060	52426	2365.5	48102	88789	41359	2257.5	39237	61129
ENSG00000102054	RBBP7	146780	7186.1	136430	211130	43865	2133.6	46239	66290	33747	1478.5	30562	46883
ENSG00000102109	PCSK1N	781910	39386	768240	670470	338740	15259	348600	297470	233880	11574	243120	195600
